Video_ID,Komentar,Jumlah_Suka,Judul_Video,Channel,Tanggal_Rilis,Panjang_Komentar,Jumlah_Kata,Kategori_Likes,Tanggal,Komentar_Bersih,Sentimen
lslu0_8OynQ,"Sehat-sehat selalu untuk Om Dandhy dan tim Watchdoc sekeluarga, semoga selalu dalam lindungan Allah swt.🙏",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,105,15,none,2026-05-16,sehat sehat dandhy tim watchdoc sekeluarga semoga lindungan allah swt,netral
lslu0_8OynQ,Pengen nonton. Separah apa di Papua 😢😢😢,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,39,7,none,2026-05-16,pengen nonton separah papua,netral
lslu0_8OynQ,19:50 bener lagi ngalamin mati internet berhari-hari ya sapa lagi yang bikin kalo bukan dari government sendiri kan....,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,119,18,none,2026-05-16,bener ngalamin mati internet berhari sapa bikin kalo government,netral
lslu0_8OynQ,"they have been around since 80 years +, their hidden hands are everywhere...the konoha story",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,92,15,none,2026-05-16,they have been around since years their hidden hands are everywhere the konoha story,netral
lslu0_8OynQ,Bubar yok,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,9,2,none,2026-05-16,bubar yok,netral
lslu0_8OynQ,"Tempo tak lekang oleh waktu....
Alanjuuuut bang berkreasi...",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,60,8,none,2026-05-16,tempo lekang alanjuuuut berkreasi,netral
lslu0_8OynQ,Apa salahnya orang makan Babi,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,29,5,none,2026-05-16,salahnya orang makan,netral
lslu0_8OynQ,JANGAN PERCAYA POLISI DAN TNI!,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,30,5,none,2026-05-16,percaya polisi tni,positif
lslu0_8OynQ,"Bagi orang awam seperti saya, itu menggambarkan pestanya para pejabat dan oligarki yg membuka lahan sawit dan tambang, memang b*b* sih.",1,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,135,21,low,2026-05-16,orang awam menggambarkan pestanya pejabat oligarki membuka lahan sawit tambang,netral
lslu0_8OynQ,Luar biasa karya Sutradara Dandhy Dwi Laksono,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,45,7,none,2026-05-16,karya sutradara dandhy dwi laksono,netral
lslu0_8OynQ,"Ayo rakyat papua lawan jangan diam, suarakan sampai PBB, uni eropa, demo terus, tanah tumpah darahmu akan dihancurkan oleh manusia-2 tamak, korupt dan maling.",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,158,24,none,2026-05-16,ayo rakyat papua lawan diam suarakan pbb uni eropa demo tanah tumpah darahmu dihancurkan manusia tamak korupt maling,netral
lslu0_8OynQ,"Sy ""Bangga"" ada PIGAI n BAHLIL yg mewakili masy PAPUA...tp, ""LUPA"" Kampung dn Masy nya...😭😭",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,91,15,none,2026-05-16,bangga pigai bahlil mewakili masy papua lupa kampung masy,positif
lslu0_8OynQ,"turun satu, tumbuh seribu. jaman gue SD, Indonesia terkenal sebagai salah satu paru-paru dunia. Sumatra, Kalimantan, sampai Papua. tapi semakin hari hutan-hutan Sumatra dan Kalimantan digunduli, pohonnya diganti. Papua yang dari dulu perutnya terus digali, kini pohonnya mau diganti juga. Papua yang dari dulu dianak tirikan, kini benar-benar mau diasingkan. 

kalo sampai ada intimidasi dan represi terhadap penayangan film Pesta Babi, berarti ada segelintir pihak yang resah dan gelisah karena kenyamanannya yang selama ini tertutup disentuh dan di-spill. Hidup rakyat Papua.",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,577,81,none,2026-05-16,turun tumbuh seribu jaman gue indonesia terkenal salah paru paru dunia sumatra kalimantan papua hutan hutan sumatra kalimantan digunduli pohonnya diganti papua perutnya digali pohonnya diganti papua dianak tirikan diasingkan kalo intimidasi represi penayangan film segelintir resah gelisah kenyamanannya tertutup disentuh spill hidup rakyat papua,negatif
lslu0_8OynQ,Mark my words : Sooner or later PAPUA will be free!!!,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,53,11,none,2026-05-16,mark words sooner later papua will free,netral
lslu0_8OynQ,Masyarakat adat yg harus dicerdaskan karna mereka begitu lihat uang milyaran langsung luluh lantah karna uang lepas hak ulayat,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,126,19,none,2026-05-16,masyarakat adat dicerdaskan karna lihat uang milyaran langsung luluh lantah karna uang lepas hak ulayat,netral
lslu0_8OynQ,Prabowo dalam sejarah Indonesia presiden jahat dan sering mengejek masyarakat presiden sebegok TDK punya etika,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,110,15,none,2026-05-16,prabowo sejarah indonesia presiden jahat mengejek masyarakat presiden sebegok tdk etika,negatif
lslu0_8OynQ,Terima kasih. Berbobot positif.,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,31,4,none,2026-05-16,terima kasih berbobot positif,netral
lslu0_8OynQ,MERDEKA ATAU MATIII,1,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,19,3,low,2026-05-16,merdeka matiii,positif
lslu0_8OynQ,"Seharusnya kita semua bangsa Indonesia yg memperjuagkan dan melindungi Papua dengan ""SAVE PAPUA"". Karena Papua bagian dari kita. Bukan malah menyuruh merdeka. Mereka butuh perlindungan bukan kemerdekaan.",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,203,27,none,2026-05-16,bangsa indonesia memperjuagkan melindungi papua save papua papua menyuruh merdeka butuh perlindungan kemerdekaan,positif
lslu0_8OynQ,Kalau pesantten ustad dan kiay yg  cabul santieati DPR tidak bubarkan sekolah pesantten,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,87,13,none,2026-05-16,pesantten ustad kiay cabul santieati dpr bubarkan sekolah pesantten,netral
lslu0_8OynQ,"Damn 60th ... Wajar Papua ingin MERDEKA ... Kalo masyarakat adatnya dilibatkan, dipintarkan, dimakmurkan, cita"" lumbung Padi, kebun tebu, dll akan baik baik saja, tapi ternyata ini...""seperti Lo punya rumah, maling masuk ambilin barang Lo terus Lo cuma bisa liatin. Bengong doang""...MELEK YU, KALIMANTAN, SUMATERA, SULAWESI UDAH JADI VICTIM, PAPUA ITS NEXT...TUHAAAAN.",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,368,52,none,2026-05-16,damn wajar papua merdeka kalo masyarakat adatnya dilibatkan dipintarkan dimakmurkan cita lumbung padi kebun tebu rumah maling masuk ambilin barang liatin bengong doang melek kalimantan sumatera sulawesi victim papua its next tuhaaaan,positif
lslu0_8OynQ,Oligarki musuh utama...,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,23,3,none,2026-05-16,oligarki musuh utama,netral
lslu0_8OynQ,Tenang kan masih ada Jokowi bapak penyelamat Papua,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,50,8,none,2026-05-16,tenang jokowi penyelamat papua,netral
lslu0_8OynQ,Pemerintah hrs dituntut utk terbuka dan perlu dikoordinasikan dgn parpol2 ekstra parlemen agr bersama rakyat melakukan perlawanan pd represifnya negara saat ini.,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,161,22,none,2026-05-16,pemerintah hrs dituntut utk terbuka dikoordinasikan parpol ekstra parlemen agr rakyat perlawanan represifnya negara,netral
lslu0_8OynQ,Kebijakan pemerintah selalu memprioritaskan kebutuhan rakyat kecil,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,66,7,none,2026-05-16,kebijakan pemerintah memprioritaskan kebutuhan rakyat,netral
lslu0_8OynQ,"Wahai para MAJIKAN, Jadikan momentum 'Pesta-Babi' --->'Extreme-ReVoLuTioN' NepaL-keuN! Para Babu TuLi, greedy, bin zhaLim! Sdh cukup jd korban rahajat AtjeH, borneo, celebes, dll. Khususnya saudara kita dr papua ini semenjak oRBa-cendaNo... Saatnya 'people-poWER' yg ber-bicara, am totally bloody damn sick 'n tired of thiz cruel ReGiMe, wakep up buddy, paL$! ❤❤❤",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,363,51,none,2026-05-16,majikan jadikan momentum extreme revolution nepal keun babu tuli greedy bin zhalim sdh korban rahajat atjeh borneo celebes saudara papua semenjak orba cendano people power ber bicara totally bloody damn sick tired thiz cruel regime wakep buddy pal,netral
lslu0_8OynQ,Wkwk diulti tepi jurang,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,23,4,none,2026-05-16,diulti tepi jurang,netral
lslu0_8OynQ,Kebijakan baru pemerintah jadi penyemangat masyarakat untuk tetap percaya pada masa depan,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,89,12,none,2026-05-16,kebijakan pemerintah penyemangat masyarakat percaya,positif
lslu0_8OynQ,Kini makin banyak masyarakat yang sadar akan manfaat kebijakan pemerintah,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,73,10,none,2026-05-16,masyarakat sadar manfaat kebijakan pemerintah,netral
lslu0_8OynQ,Perang narasi sih menurut pandangan ku heew,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,43,7,none,2026-05-16,perang narasi pandangan heew,netral
lslu0_8OynQ,"Saya belum nonton film pesta babi.

Tapi apakah Tempo dan pendirinya sudah minta maaf kepada publik, karena pernah mendukung si Mulyono sang perusak negara?. Saya sebagai pendukung golput garis keras kadang selalu pengen ketawa sama Tempo dan Gunawan Muhammad. Sok pengen buat perubahan, sok memantik revolusi lah apa lah. Tapi mereka sendiri awalnya yg mendukung kerusakan itu, dalihnya kena tipu pula. Padahal ada opsi GOLPUT dan boykot pemilu dulu, ajak rakyat buat golput. Kenapa malah milih dukung Mulyono? Awokawok.",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,521,79,none,2026-05-16,nonton film tempo pendirinya maaf publik mendukung mulyono sang perusak negara pendukung golput garis keras kadang pengen ketawa tempo gunawan muhammad sok pengen perubahan sok memantik revolusi mendukung kerusakan dalihnya kena tipu opsi golput boykot pemilu ajak rakyat golput milih dukung mulyono awokawok,netral
lslu0_8OynQ,"Yang larang beberapa titik nobar film pesta babi Tentara yg dibubarkan dan sekarang tentara jadi cacing kepanasan 
Tentara Indonesia",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,132,19,none,2026-05-16,larang titik nobar film tentara dibubarkan tentara cacing kepanasan tentara indonesia,netral
lslu0_8OynQ,Negara yang tertunda. Free papua ❤,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,34,6,none,2026-05-16,negara tertunda free papua,netral
lslu0_8OynQ,TRENDING KAN ❤,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,14,3,none,2026-05-16,trending,netral
lslu0_8OynQ,"""SELAMAT"" KEPADA ANDA YG SUDAH MEMILIH PRABOWO SEBAGAI PRESIDEN REPUBLIK INDONESIA !!!!!.... SEKALI LAGI ""SELAMAT"" & ""SELAMAT"" MENIKMATI  👏👏👏👏👏👏",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,144,19,none,2026-05-16,selamat memilih prabowo presiden republik indonesia selamat selamat menikmati,positif
lslu0_8OynQ,"Ingin di bantu Sosialitasya,infrastrukturnya, dengan cara baik baik Darderdor senapan KKB....Sekarang pakek cara Kasar di bilang perampasan,kezoliman.....Padahal demi PAPUA Yang naik level GAYA HIDUPNYA SESUAI ZAMAN...Agar mampu bersaing kesejahtraan PANGAN DAN ENERGINYAnya dengan PAPUA NUGINI DAN AUSTRALIA di masa depan...Di adu domba sesama anak bangsa terus terusan...masak sih dari zaman Belanda sampai sekarang Strategi adu domba masih efektif menjajah,memecah belah bangsa NKRI Kaan maluu gak ada perubahan..SDM....🤣🤣🤣🤣....Malu jika merendahkan Proyek PANGAN DAN ENERGI DI PAPUA....Daripada PROYEK IKN KONYOL Yang mementingkan Oligarki...PAPUA Lebih ber untung dapet lahan sumber produktif PANGAN DAN ENERGI daripada KALIMANTAN Dapet Patung beton Besi berkarat tak bisa bikin kenyang perut gak Produktif...🤣🤣🤣.....",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,822,105,none,2026-05-16,bantu sosialitasya infrastrukturnya darderdor senapan kkb pakek kasar bilang perampasan kezoliman papua level gaya hidupnya sesuai zaman bersaing kesejahtraan pangan energinyanya papua nugini australia adu domba anak bangsa terusan masak zaman belanda strategi adu domba efektif menjajah memecah belah bangsa nkri kaan maluu perubahan sdm malu merendahkan proyek pangan energi papua proyek ikn konyol mementingkan oligarki papua ber untung dapet lahan sumber produktif pangan energi kalimantan dapet patung beton besi berkarat bikin kenyang perut produktif,netral
lslu0_8OynQ,Upp,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,3,1,none,2026-05-16,upp,netral
lslu0_8OynQ,Support pemerintah di masa sulit bener-bener bikin hidup rakyat jadi lebih mudah,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,80,12,none,2026-05-16,support pemerintah sulit bener bener bikin hidup rakyat mudah,netral
lslu0_8OynQ,"TUHAN MEMBERI SEJARAH BAGI ORANG PAPUA MELALUI MAS DANDI UNTUK MENUNJUKAN KEBENARAN TENTANG PAPUA. Trims kaka dandi, doa kami selalu buat orang baik sepertimu kaka🙏♥️🙏",1,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,167,25,low,2026-05-16,tuhan sejarah orang papua mas dandi menunjukan kebenaran papua trims kaka dandi doa orang sepertimu kaka,netral
lslu0_8OynQ,butuh sosok pak pigai  untuk meredakan masalah ini,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,50,8,none,2026-05-16,butuh sosok pigai meredakan,netral
lslu0_8OynQ,"Jangan kan Papua, kalau hutan Amazon bagian dr Indonesia udah pasti di gundulin 😂",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,81,14,none,2026-05-16,papua hutan amazon indonesia gundulin,netral
lslu0_8OynQ,pelan2 nih gerogoti pemerintah biar collapse...,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,47,6,none,2026-05-16,pelan gerogoti pemerintah biar collapse,netral
lslu0_8OynQ,Pemerintah andalan banget dalam kasih perlindungan ke masyarakat lewat kebijakan,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,80,10,none,2026-05-16,pemerintah andalan kasih perlindungan masyarakat kebijakan,netral
lslu0_8OynQ,Pemerintah terus berusaha sekuat tenaga bantu masyarakat punya hidup lebih baik,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,79,11,none,2026-05-16,pemerintah berusaha sekuat tenaga bantu masyarakat hidup,netral
lslu0_8OynQ,tanah ada emas tp masyarakatnya masi gk pakai baju.,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,51,9,none,2026-05-16,tanah emas masyarakatnya masi pakai baju,netral
lslu0_8OynQ,Kerja keras pemerintah akhirnya membuahkan manfaat buat banyak orang,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,68,9,none,2026-05-16,kerja keras pemerintah membuahkan manfaat orang,netral
lslu0_8OynQ,Para penyihir negri ini terusik keberadaanya . . . Kebenaran dan kejahatan mulai nyata menyiapkan pertarungan,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,109,16,none,2026-05-16,penyihir negri terusik keberadaanya kebenaran kejahatan nyata pertarungan,netral
lslu0_8OynQ,Sorong nobar tanpa hambatan di area terbuka jalan raya...gak ada aparat yg jaga atau nongol tapi sekitar jam 8 malam depan rumah sakit AL,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,137,24,none,2026-05-16,sorong nobar hambatan area terbuka jalan raya aparat jaga nongol jam malam rumah sakit,netral
lslu0_8OynQ,Ini lah doa ornng papua trmksih,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,31,6,none,2026-05-16,doa ornng papua trmksih,netral
lslu0_8OynQ,"Semoga dengan penjelasan mas Dandy lewat Podcast Bocor Halus ini, masyarakat Indonesia semakin memahami situasi yang terjadi di Papua. Sebelumnya jauh sebelum film Pesta Babi, Papua itu sudah terjadi kekerasan, setiap hari ada orang Papua yang mati terbunuh, hutan di rusakan, tanah adat di curi dengan alasan pembangunan untuk kesejahteraan. 

Kami yang terlibat dalam advokasi, mendapatkan intimidasi, ancaman, dan lain sebagainya. Terimakasih untuk semua yang sudah memahami situasi yang sudah dan sedang terjadi di Papua, dan juga sudah merasa simpati dengan situasi yang dialami oleh orang Papua.",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,601,87,none,2026-05-16,semoga penjelasan mas dandy podcast bocor halus masyarakat indonesia memahami situasi papua film papua kekerasan orang papua mati terbunuh hutan rusakan tanah adat curi alasan pembangunan kesejahteraan terlibat advokasi intimidasi ancaman terimakasih memahami situasi papua simpati situasi dialami orang papua,negatif
lslu0_8OynQ,"Pelaksanaan sila ke 5 itu, seluruh Indo harus kena",0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,50,9,none,2026-05-16,pelaksanaan sila indo kena,netral
lslu0_8OynQ,dana trilyunan yang dibagi dari pusat dikorupsi sama pejabat papua sendiri. harusnya itu yang diangkat tempo. jangan konyol.,1,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,124,18,low,2026-05-16,dana trilyunan dibagi pusat dikorupsi pejabat papua diangkat tempo konyol,netral
lslu0_8OynQ,Kebijakan pemberdayaan masyarakat dari pemerintah terbukti bikin ekonomi lokal bangkit,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,86,10,none,2026-05-16,kebijakan pemberdayaan masyarakat pemerintah terbukti bikin ekonomi lokal bangkit,netral
lslu0_8OynQ,Salam damai ke semu umat manusia terus berbicar kebenaran kebenaran tegakan keadilan di muka bumi merdeka berpikir merdeka ilmu merdeka tindakan,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,144,21,none,2026-05-16,salam damai semu umat manusia berbicar kebenaran kebenaran tegakan keadilan muka bumi merdeka berpikir merdeka ilmu merdeka tindakan,positif
lslu0_8OynQ,Papua bukan tanah kosong,0,Represi dalam Pemutaran Film Pesta Babi | Bocor Alus Politik,Tempodotco,2026-05-16 04:00:06+00:00,24,4,none,2026-05-16,papua tanah kosong,netral
